946.0 211.18700003623962 0.0
1039.0 42.32000017166138 0.0
1041.0 105.71399998664856 0.0
1101.0 189.25 0.0
1052.0 81.47099995613098 0.0
819.0 68.11400008201599 0.0
948.0 193.46399998664856 0.0
897.0 14.561999797821045 0.0
755.0 15.032999992370605 0.0
1159.0 50.59299993515015 0.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
1648.0 1516.4340000152588 0.0
1348.0 847.9689998626709 0.0
1739.0 3600.0490000247955 0.06440483036227718
1528.0 961.308000087738 0.0
1701.0 3600.0460000038147 0.05526161081716637
1623.0 3600.0490000247955 0.03203943314849045
1618.0 3600.072000026703 0.07911001236093942
1499.0 3600.1210000514984 0.08872581721147432
1313.0 464.9810001850128 0.0
1485.0 950.0169999599457 0.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
-1.0 3600.0 100.0
