27397.999999772903 3599.9649999141693 0.7055237430729607
27051.999999880965 3599.9670000076294 0.6788162393177316
30621.999999993997 3599.959000110626 0.7252531204953191
26102.000000000065 3599.904000043869 0.6665613269821395
29159.0 3599.9589998722076 0.6981591828981871
29516.00000000007 3599.9530000686646 0.7708503097820046
24442.999999982 3599.9589998722076 0.7327892671972382
26291.999999905034 3599.899999856949 0.7435131534454883
27967.999999960124 3599.901000022888 0.7550230970970494
23459.999999999993 3599.9639999866486 0.7158519320478659
66371.99999999999 3599.9720001220703 0.912741310877274
93206.99999993993 3599.962000131607 0.9373208956800656
87965.00000000022 3599.8959999084473 0.9350702164891262
77728.00000000067 3599.9649999141693 0.9288078735712213
58728.0 3599.976000070572 0.9035671631792542
62119.00000000002 3599.978999853134 0.9964019424730185
57232.999999999985 3599.963000059128 0.9948266679924511
53608.000000000146 3599.9690001010895 0.9931782663392227
59885.99999967548 3600.0 0.993615079015826
52147.99999999997 3600.0039999485016 0.9930644100991011
195085.99999988702 3600.003000020981 0.9940422103447211
306968.0 3599.9210000038147 0.9970157441474105
234195.00000000664 3600.010999917984 0.9962657396699615
292100.999999921 3599.9939999580383 0.9967254210023961
191864.00000000012 3599.9769999980927 0.9945064250627987
176757.0 3599.9670000076294 0.9999999999999996
127243.99999960353 3600.0 0.9999999999999992
140609.0 3600.0299999713898 0.9999999999999993
160578.9999996306 3600.0510001182556 0.9999999999999994
184518.0 3599.996999979019 0.9999999999999996
265114.9999996552 3600.050999879837 0.9999999999999996
233229.0 3600.015000104904 0.9999999999999997
293045.9999997561 3600.026999950409 0.9999999999999996
253890.99999925715 3600.0599999427795 0.9999999999999997
271202.0 3600.0110001564026 0.9999999999999996
354229.99999990035 3599.9930000305176 0.9999999999999997
364685.9999999008 3599.9939999580383 0.9999999999999997
322778.0 3600.1349999904633 0.9999999999999997
352391.99999994994 3600.0750000476837 0.9999999999999997
356839.99999994994 3599.992000102997 0.9999999999999997
